immatriculation,num_houses
CM0010040031391,11
CM0010040031392,11
CM0010040031393,11
CM0010040031394,11
CM0010040031395,11
CM0010040031396,11
CM0010040031397,11
CM0010040031398,11
CM0010040031399,11
CM0010040031400,11
CM0010040031401,11
CM0010040031402,11
CM0010040031403,11
CM0010040031404,11
CM0010040031405,11
CM0010040031406,11
CM0010040031407,11
CM0010040031408,11
CM0010040031409,11
CM0010040031410,11
CM0010040031411,11
CM0010040031412,11
CM0010040031413,11
CM0010040031414,11
CM0010040031415,11
CM0010040031416,11
CM0010040031417,11
CM0010040031418,11
CM0010040031419,11
CM0010040031420,11
CM0010040031421,11
CM0010040031422,11
CM0010040031423,11
CM0010040031424,11
CM0010040031425,11
CM0010040031426,11
CM0010040031427,11
CM0010040031428,11
CM0010040031429,11
CM0010040031430,11
CM0010040031431,11
CM0010040031432,11
CM0010040031433,11
CM0010040031434,11
CM0010040031435,11
CM0010040031436,11
CM0010040031437,11
CM0010040031438,11
CM0010040031439,11
CM0010040031440,11
CM0010040031441,11
CM0010040031442,11
CM0010040031443,11
CM0010040031444,11
CM0010040031445,11
CM0010040031446,11
CM0010040031447,11
CM0010040031448,11
CM0010040031449,11
CM0010040031450,11
CM0010040031451,11
CM0010040031452,11
CM0010040031453,11
CM0010040031454,11
CM0010040031455,11
CM0010040031456,11
CM0010040031457,11
CM0010040031458,11
CM0010040031459,11
CM0010040031460,11
CM0010040031461,11
CM0010040031462,11
CM0010040031463,11
CM0010040031464,11
CM0010040031465,11
CM0010040031466,11
CM0010040031467,11
CM0010040031468,11
CM0010040031469,11
CM0010040031470,11
CM0010040031471,11
CM0010040031472,11
CM0010040031473,11
CM0010040031474,11
CM0010040031475,11
CM0010040031476,11
CM0010040031477,11
CM0010040031478,11
CM0010040031479,11
CM0010040031480,11
CM0010040031481,11
CM0010040031482,11
CM0010040031483,11
CM0010040031484,11
CM0010040031485,11
CM0010040031486,11
CM0010040031487,11
CM0010040031488,11
CM0010040031489,11
CM0010040031490,11
CM0010040031491,11
CM0010040031492,11
CM0010040031493,11
CM0010040031494,11
CM0010040031495,11
CM0010040031496,11
CM0010040031497,11
CM0010040031498,11
CM0010040031499,11
CM0010040031500,11
CM0010040031501,11
CM0010040031502,11
CM0010040031503,11
CM0010040031504,11
CM0010040031505,11
CM0010040031506,11
CM0010040031507,11
CM0010040031508,11
CM0010040031509,11
CM0010040031510,11
CM0010040031511,11
CM0010040031512,11
CM0010040031513,11
CM0010040031514,11
CM0010040031515,11
CM0010040031516,11
CM0010040031517,11
CM0010040031518,11
CM0010040031519,11
CM0010040031520,11
CM0010040031521,11
CM0010040031522,11
CM0010040031523,11
CM0010040031524,11
CM0010040031525,11
CM0010040031526,11
CM0010040031527,11
CM0010040031528,11
CM0010040031529,11
CM0010040031530,11
CM0010040031531,11
CM0010040031532,11
CM0010040031533,11
CM0010040031534,11
CM0010040031535,11
CM0010040031536,11
CM0010040031537,11
CM0010040031538,11
CM0010040031539,11
CM0010040031540,11
CM0010040031541,11
CM0010040031542,11
CM0010040031543,11
CM0010040031544,11
CM0010040031545,11
CM0010040031546,11
CM0010040031547,11
CM0010040031548,11
CM0010040031549,11
CM0010040031550,11
CM0010040031551,11
CM0010040031552,11
CM0010040031553,11
CM0010040031554,11
CM0010040031555,11
CM0010040031556,11
CM0010040031557,11
CM0010040031558,11
CM0010040031559,11
CM0010040031560,11
CM0010040031561,11
CM0010040031562,11
CM0010040031563,11
CM0010040031564,11
CM0010040031565,11
CM0010040031566,11
CM0010040031567,11
CM0010040031568,11
CM0010040031569,11
CM0010040031570,11
CM0010040031571,11
CM0010040031572,11
CM0010040031573,11
CM0010040031574,11
CM0010040031575,11
CM0010040031576,11
CM0010040031577,11
CM0010040031578,11
CM0010040031579,11
CM0010040031580,11
CM0010040031581,11
CM0010040031582,11
CM0010040031583,11
CM0010040031584,11
CM0010040031585,11
CM0010040031586,11
CM0010040031587,11
CM0010040031588,11
CM0010040031589,11
CM0010040031590,11
CM0010040031591,11
CM0010040031592,11
CM0010040031593,11
CM0010040031594,11
CM0010040031595,11
CM0010040031596,11
CM0010040031597,11
CM0010040031598,11
CM0010040031599,11
CM0010040031600,11
CM0010040031601,11
CM0010040031602,11
CM0010040031603,11
CM0010040031604,11
CM0010040031605,11
CM0010040031606,11
CM0010040031607,11
CM0010040031608,11
CM0010040031609,11
CM0010040031610,11
CM0010040031611,11
CM0010040031612,11
CM0010040031613,11
CM0010040031614,11
CM0010040031615,11
CM0010040031616,11
CM0010040031617,11
CM0010040031618,11
CM0010040031619,11
CM0010040031620,11
CM0010040031621,11
CM0010040031622,11
CM0010040031623,11
CM0010040031624,11
CM0010040031625,11
CM0010040031626,11
CM0010040031627,11
CM0010040031628,11
CM0010040031629,11
CM0010040031630,11
CM0010040031631,11
CM0010040031632,11
CM0010040031633,11
CM0010040031634,11
CM0010040031635,11
CM0010040031636,11
CM0010040031637,11
CM0010040031638,11
CM0010040031639,11
CM0010040031640,11
CM0010040031641,11
CM0010040031642,11
CM0010040031643,11
CM0010040031644,11
CM0010040031645,11
CM0010040031646,11
CM0010040031647,11
CM0010040031648,11
CM0010040031649,11
CM0010040031650,11
CM0010040031651,11
CM0010040031652,11
CM0010040031653,11
CM0010040031654,11
CM0010040031655,11
CM0010040031656,11
CM0010040031657,11
CM0010040031658,11
CM0010040031659,11
CM0010040031660,11
CM0010040031661,11
CM0010040031662,11
CM0010040031663,11
CM0010040031664,11
CM0010040031665,11
CM0010040031666,11
CM0010040031667,11
CM0010040031668,11
CM0010040031669,11
CM0010040031670,11
CM0010040031671,11
CM0010040031672,11
CM0010040031673,11
CM0010040031674,11
CM0010040031675,11
CM0010040031676,11
CM0010040031677,11
CM0010040031678,11
CM0010040031679,11
CM0010040031680,11
CM0010040031681,11
CM0010040031682,11
CM0010040031683,11
CM0010040031684,11
CM0010040031685,11
CM0010040031686,11
CM0010040031687,11
CM0010040031688,11
CM0010040031689,11
CM0010040031690,11
CM0010040031691,11
CM0010040031692,11
CM0010040031693,11
CM0010040031694,11
CM0010040031695,11
CM0010040031696,11
CM0010040031697,11
CM0010040031698,11
CM0010040031699,11
CM0010040031700,11
CM0010040031701,11
CM0010040031702,11
CM0010040031703,11
CM0010040031704,11
CM0010040031705,11
CM0010040031706,11
CM0010040031707,11
CM0010040031708,11
CM0010040031709,11
CM0010040031710,11
CM0010040031711,11
CM0010040031712,11
CM0010040031713,11
CM0010040031714,11
CM0010040031715,11
CM0010040031716,11
CM0010040031717,11
CM0010040031718,11
CM0010040031719,11
CM0010040031720,11
CM0010040031721,11
CM0010040031722,11
CM0010040031723,11
CM0010040031724,11
CM0010040031725,11
CM0010040031726,11
CM0010040031727,11
CM0010040031728,11
CM0010040031729,11
CM0010040031730,11
CM0010040031731,11
CM0010040031732,11
CM0010040031733,11
CM0010040031734,11
CM0010040031735,11
CM0010040031736,11
CM0010040031737,11
CM0010040031738,11
CM0010040031739,11
CM0010040031740,11
CM0010040031741,11
CM0010040031742,11
CM0010040031743,11
CM0010040031744,11
CM0010040031745,11
CM0010040031746,11
CM0010040031747,11
CM0010040031748,11
CM0010040031749,11
CM0010040031750,11
CM0010040031751,11
CM0010040031752,11
CM0010040031753,11
CM0010040031754,11
CM0010040031755,11
CM0010040031756,11
CM0010040031757,11
CM0010040031758,11
CM0010040031759,11
CM0010040031760,11
CM0010040031761,11
CM0010040031762,11
CM0010040031763,11
CM0010040031764,11
CM0010040031765,11
CM0010040031766,11
CM0010040031767,11
CM0010040031768,11
CM0010040031769,11
CM0010040031770,11
CM0010040031771,11
CM0010040031772,11
CM0010040031773,11
CM0010040031774,11
CM0010040031775,11
CM0010040031776,11
CM0010040031777,11
CM0010040031778,11
CM0010040031779,11
CM0010040031780,11
CM0010040031781,11
CM0010040031782,11
CM0010040031783,11
CM0010040031784,11
CM0010040031785,11
CM0010040031786,11
CM0010040031787,11
CM0010040031788,11
CM0010040031789,11
CM0010040031790,11
CM0010040031791,11
CM0010040031792,11
CM0010040031793,11
CM0010040031794,11
CM0010040031795,11
CM0010040031796,11
CM0010040031797,11
CM0010040031798,11
CM0010040031799,11
CM0010040031800,11
CM0010040031801,11
CM0010040031802,11
CM0010040031803,11
CM0010040031804,11
CM0010040031805,11
CM0010040031806,11
CM0010040031807,11
CM0010040031808,11
CM0010040031809,11
CM0010040031810,11
CM0010040031811,11
CM0010040031812,11
CM0010040031813,11
CM0010040031814,11
CM0010040031815,11
CM0010040031816,11
CM0010040031817,11
CM0010040031818,11
CM0010040031819,11
CM0010040031820,11
CM0010040031821,11
CM0010040031822,11
CM0010040031823,11
CM0010040031824,11
CM0010040031825,11
CM0010040031826,11
CM0010040031827,11
CM0010040031828,11
CM0010040031829,11
CM0010040031830,11
CM0010040031831,11
CM0010040031832,11
CM0010040031833,11
CM0010040031834,11
CM0010040031835,11
CM0010040031836,11
CM0010040031837,11
CM0010040031838,11
CM0010040031839,11
CM0010040031840,11
CM0010040031841,11
CM0010040031842,11
CM0010040031843,11
CM0010040031844,11
CM0010040031845,11
CM0010040031846,11
CM0010040031847,11
CM0010040031848,11
CM0010040031849,11
CM0010040031850,11
CM0010040031851,11
CM0010040031852,11
CM0010040031853,11
CM0010040031854,11
CM0010040031855,11
CM0010040031856,11
CM0010040031857,11
CM0010040031858,11
CM0010040031859,11
CM0010040031860,11
CM0010040031861,11
CM0010040031862,11
CM0010040031863,11
CM0010040031864,11
CM0010040031865,11
CM0010040031866,11
CM0010040031867,11
CM0010040031868,11
CM0010040031869,11
CM0010040031870,11
CM0010040031871,11
CM0010040031872,11
CM0010040031873,11
CM0010040031874,11
CM0010040031875,11
CM0010040031876,11
CM0010040031877,11
CM0010040031878,11
CM0010040031879,11
CM0010040031880,11
CM0010040031881,11
CM0010040031882,11
CM0010040031883,11
CM0010040031884,11
CM0010040031885,11
CM0010040031886,11
CM0010040031887,11
CM0010040031888,11
CM0010040031889,11
CM0010040031890,11
CM0010040031891,11
CM0010040031892,11
CM0010040031893,11
CM0010040031894,11
CM0010040031895,11
CM0010040031896,11
CM0010040031897,11
CM0010040031898,11
CM0010040031899,11
CM0010040031900,11
CM0010040031901,11
CM0010040031902,11
CM0010040031903,11
CM0010040031904,11
CM0010040031905,11
CM0010040031906,11
CM0010040031907,11
CM0010040031908,11
CM0010040031909,11
CM0010040031910,11
CM0010040031911,11
CM0010040031912,11
CM0010040031913,11
CM0010040031914,11
CM0010040031915,11
CM0010040031916,11
CM0010040031917,11
CM0010040031918,11
CM0010040031919,11
CM0010040031920,11
CM0010040031921,11
CM0010040031922,11
CM0010040031923,11
CM0010040031924,11
CM0010040031925,11
CM0010040031926,11
CM0010040031927,11
CM0010040031928,11
CM0010040031929,11
CM0010040031930,11
CM0010040031931,11
CM0010040031932,11
CM0010040031933,11
CM0010040031934,11
CM0010040031935,11
CM0010040031936,11
CM0010040031937,11
CM0010040031938,11
CM0010040031939,11
CM0010040031940,11
CM0010040031941,11
CM0010040031942,11
CM0010040031943,11
CM0010040031944,11
CM0010040031945,11
CM0010040031946,11
CM0010040031947,11
CM0010040031948,11
CM0010040031949,11
CM0010040031950,11
CM0010040031951,11
CM0010040031952,11
CM0010040031953,11
CM0010040031954,11
CM0010040031955,11
CM0010040031956,11
CM0010040031957,11
CM0010040031958,11
CM0010040031959,11
CM0010040031960,11
CM0010040031961,11
CM0010040031962,11
CM0010040031963,11
CM0010040031964,11
CM0010040031965,11
CM0010040031966,11
CM0010040031967,11
CM0010040031968,11
CM0010040031969,11
CM0010040031970,11
CM0010040031971,11
CM0010040031972,11
CM0010040031973,11
CM0010040031974,11
CM0010040031975,11
CM0010040031976,11
CM0010040031977,11
CM0010040031978,11
CM0010040031979,11
CM0010040031980,11
CM0010040031981,11
CM0010040031982,11
CM0010040031983,11
CM0010040031984,11
CM0010040031985,11
CM0010040031986,11
CM0010040031987,11
CM0010040031988,11
CM0010040031989,11
CM0010040031990,11
CM0010040031991,11
CM0010040031992,11
CM0010040031993,11
CM0010040031994,11
CM0010040031995,11
CM0010040031996,11
CM0010040031997,11
CM0010040031998,11
CM0010040031999,11
CM0010040032000,11
CM0010040032001,11
CM0010040032002,11
CM0010040032003,11
CM0010040032004,11
CM0010040032005,11
CM0010040032006,11
CM0010040032007,11
CM0010040032008,11
CM0010040032009,11
CM0010040032010,11
CM0010040032011,11
CM0010040032012,11
CM0010040032013,11
CM0010040032014,11
CM0010040032015,11
CM0010040032016,11
CM0010040032017,11
CM0010040032018,11
CM0010040032019,11
CM0010040032020,11
CM0010040032021,11
CM0010040032022,11
CM0010040032023,11
CM0010040032024,11
CM0010040032025,11
CM0010040032026,11
CM0010040032027,11
CM0010040032028,11
CM0010040032029,11
CM0010040032030,11
CM0010040032031,11
CM0010040032032,11
CM0010040032033,11
CM0010040032034,11
CM0010040032035,11
CM0010040032036,11
CM0010040032037,11
CM0010040032038,11
CM0010040032039,11
CM0010040032040,11
CM0010040032041,11
CM0010040032042,11
CM0010040032043,11
CM0010040032044,11
CM0010040032045,11
CM0010040032046,11
CM0010040032047,11
CM0010040032048,11
CM0010040032049,11
CM0010040032050,11
CM0010040032051,11
CM0010040032052,11
CM0010040032053,11
CM0010040032054,11
CM0010040032055,11
CM0010040032056,11
CM0010040032057,11
CM0010040032058,11
CM0010040032059,11
CM0010040032060,11
CM0010040032061,11
CM0010040032062,11
CM0010040032063,11
CM0010040032064,11
CM0010040032065,11
CM0010040032066,11
CM0010040032067,11
CM0010040032068,11
CM0010040032069,11
CM0010040032070,11
CM0010040032071,11
CM0010040032072,11
CM0010040032073,11
CM0010040032074,11
CM0010040032075,11
CM0010040032076,11
CM0010040032077,11
CM0010040032078,11
CM0010040032079,11
CM0010040032080,11
CM0010040032081,11
CM0010040032082,11
CM0010040032083,11
CM0010040032084,11
CM0010040032085,11
CM0010040032086,11
CM0010040032087,11
CM0010040032088,11
CM0010040032089,11
CM0010040032090,11
CM0010040032091,11
CM0010040032092,11
CM0010040032093,11
CM0010040032094,11
CM0010040032095,11
CM0010040032096,11
CM0010040032097,11
CM0010040032098,11
CM0010040032099,11
CM0010040032100,11
CM0010040032101,11
CM0010040032102,11
CM0010040032103,11
CM0010040032104,11
CM0010040032105,11
CM0010040032106,11
CM0010040032107,11
CM0010040032108,11
CM0010040032109,11
CM0010040032110,11
CM0010040032111,11
CM0010040032112,11
CM0010040032113,11
CM0010040032114,11
CM0010040032115,11
CM0010040032116,11
CM0010040032117,11
CM0010040032118,11
CM0010040032119,11
CM0010040032120,11
CM0010040032121,11
CM0010040032122,11
CM0010040032123,11
CM0010040032124,11
CM0010040032125,11
CM0010040032126,11
CM0010040032127,11
CM0010040032128,11
CM0010040032129,11
CM0010040032130,11
CM0010040032131,11
CM0010040032132,11
CM0010040032133,11
CM0010040032134,11
CM0010040032135,11
CM0010040032136,11
CM0010040032137,11
CM0010040032138,11
CM0010040032139,11
CM0010040032140,11
CM0010040032141,11
CM0010040032142,11
CM0010040032143,11
CM0010040032144,11
CM0010040032145,11
CM0010040032146,11
CM0010040032147,11
CM0010040032148,11
CM0010040032149,11
CM0010040032150,11
CM0010040032151,11
CM0010040032152,11
CM0010040032153,11
CM0010040032154,11
CM0010040032155,11
CM0010040032156,11
CM0010040032157,11
CM0010040032158,11
CM0010040032159,11
CM0010040032160,11
CM0010040032161,11
CM0010040032162,11
CM0010040032163,11
CM0010040032164,11
CM0010040032165,11
CM0010040032166,11
CM0010040032167,11
CM0010040032168,11
CM0010040032169,11
CM0010040032170,11
CM0010040032171,11
CM0010040032172,11
CM0010040032173,11
CM0010040032174,11
CM0010040032175,11
CM0010040032176,11
CM0010040032177,11
CM0010040032178,11
CM0010040032179,11
CM0010040032180,11
CM0010040032181,11
CM0010040032182,11
CM0010040032183,11
CM0010040032184,11
CM0010040032185,11
CM0010040032186,11
CM0010040032187,11
CM0010040032188,11
CM0010040032189,11
CM0010040032190,11
CM0010040032191,11
CM0010040032192,11
CM0010040032193,11
CM0010040032194,11
CM0010040032195,11
CM0010040032196,11
CM0010040032197,11
CM0010040032198,11
CM0010040032199,11
CM0010040032200,11
CM0010040032201,11
CM0010040032202,11
CM0010040032203,11
CM0010040032204,11
CM0010040032205,11
CM0010040032206,11
CM0010040032207,11
CM0010040032208,11
CM0010040032209,11
CM0010040032210,11
CM0010040032211,11
CM0010040032212,11
CM0010040032213,11
CM0010040032214,11
CM0010040032215,11
CM0010040032216,11
CM0010040032217,11
CM0010040032218,11
CM0010040032219,11
CM0010040032220,11
CM0010040032221,11
CM0010040032222,11
CM0010040032223,11
CM0010040032224,11
CM0010040032225,11
CM0010040032226,11
CM0010040032227,11
CM0010040032228,11
CM0010040032229,11
CM0010040032230,11
CM0010040032231,11
CM0010040032232,11
CM0010040032233,11
CM0010040032234,11
CM0010040032235,11
CM0010040032236,11
CM0010040032237,11
CM0010040032238,11
CM0010040032239,11
CM0010040032240,11
CM0010040032241,11
CM0010040032242,11
CM0010040032243,11
CM0010040032244,11
CM0010040032245,11
CM0010040032246,11
CM0010040032247,11
CM0010040032248,11
CM0010040032249,11
CM0010040032250,11
CM0010040032251,11
CM0010040032252,11
CM0010040032253,11
CM0010040032254,11
CM0010040032255,11
CM0010040032256,11
CM0010040032257,11
CM0010040032258,11
CM0010040032259,11
CM0010040032260,11
CM0010040032261,11
CM0010040032262,11
CM0010040032263,11
CM0010040032264,11
CM0010040032265,11
CM0010040032266,11
CM0010040032267,11
CM0010040032268,11
CM0010040032269,11
CM0010040032270,11
CM0010040032271,11
CM0010040032272,11
CM0010040032273,11
CM0010040032274,11
CM0010040032275,11
CM0010040032276,11
CM0010040032277,11
CM0010040032278,11
CM0010040032279,11
CM0010040032280,11
CM0010040032281,11
CM0010040032282,11
CM0010040032283,11
CM0010040032284,11
CM0010040032285,11
CM0010040032286,11
CM0010040032287,11
CM0010040032288,11
CM0010040032289,11
CM0010040032290,11
CM0010040032291,11
CM0010040032292,11
CM0010040032293,11
CM0010040032294,11
CM0010040032295,11
CM0010040032296,11
CM0010040032297,11
CM0010040032298,11
CM0010040032299,11
CM0010040032300,11
CM0010040032301,11
CM0010040032302,11
CM0010040032303,11
CM0010040032304,11
CM0010040032305,11
CM0010040032306,11
CM0010040032307,11
CM0010040032308,11
CM0010040032309,11
CM0010040032310,11
CM0010040032311,11
CM0010040032312,11
CM0010040032313,11
CM0010040032314,11
CM0010040032315,11
CM0010040032316,11
CM0010040032317,11
CM0010040032318,11
CM0010040032319,11
CM0010040032320,11
CM0010040032321,11
CM0010040032322,11
CM0010040032323,11
CM0010040032324,11
CM0010040032325,11
CM0010040032326,11
CM0010040032327,11
CM0010040032328,11
CM0010040032329,11
CM0010040032330,11
CM0010040032331,11
CM0010040032332,11
CM0010040032333,11
CM0010040032334,11
CM0010040032335,11
CM0010040032336,11
CM0010040032337,11
CM0010040032338,11
CM0010040032339,11
CM0010040032340,11
CM0010040032341,11
CM0010040032342,11
CM0010040032343,11
CM0010040032344,11
CM0010040032345,11
CM0010040032346,11
CM0010040032347,11
CM0010040032348,11
CM0010040032349,11
CM0010040032350,11
CM0010040032351,11
